Finess_geo,rs_finess_geo,Finess_plage,rs_finess,type,region_id,region,participation,Depot,score_all_ajust,nb_rep,classement
770790707,CLINIQUE DE TOURNAN,770790707,CLINIQUE DE TOURNAN,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770813400,CLINIQUE MEDICO CHIRURGICALE ST FARON,770813400,CLINIQUE MEDICO-CHIRURGICALE SAINT-FARON,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780000287,CH FRANCOIS QUESNAY MANTES,780110011,CH FRANCOIS QUESNAY MANTES LA JOLIE,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780000295,CHI DE MEULAN LES MUREAUX,780002697,CH INTERCOMM MEULAN-LES MUREAUX,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780000311,CHI POISSY ST GERMAIN SITE DE POISSY,780001236,CENTRE HOSPITALIER INTERCOMMUNAL POISSY ST-GERMAIN EN LAYE,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780000329,CH DE RAMBOUILLET,780110052,CENTRE HOSPITALIER DE RAMBOUILLET,CH,11,Ile-de-France,1- Obligatoire,1- Oui,66.32,54,D
780000337,CHI POISSY ST GERMAIN SITE ST GERMAIN,780001236,CENTRE HOSPITALIER INTERCOMMUNAL POISSY ST-GERMAIN EN LAYE,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780000378,CH LOCAL DE HOUDAN,780130027,HOPITAL DE HOUDAN,CH,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
780008298,CLINIQUE SAINT REMY,780008298,CLINIQUE SAINT REMY,Privé lucratif,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
780018727,CLINIQUE SAINT GERMAIN,780018727,CLINIQUE SAINT GERMAIN,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,69.23,79,D
780150017,CTR DE SOINS ET READAPTATION CESSRIN,780150017,CTRE DE SOINS DE SUITE ET READAPTATION INSTITUT NEPHROLOGIE,EBNL,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
780150066,HOPITAL LA PORTE VERTE,780150066,HOPITAL LA PORTE VERTE,EBNL,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
780300075,CENTRE CARDIOLOGIQUE D EVECQUEMONT,780300075,CENTRE CARDIOLOGIQUE D'EVECQUEMONT,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780300125,POLYCLINIQUE REGION MANTAISE,780300125,POLYCLINIQUE DE LA REGION MANTAISE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780300208,CLINIQUE SAINT LOUIS,780300208,CLINIQUE SAINT LOUIS,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,69.78,40,D
780300323,HOPITAL PRIVE FRANCISCAINES,780300323,HOPITAL PRIVE DE VERSAILLES FRANCISCAINES,Privé lucratif,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
780300406,HOPITAL PRIVE DE PARLY II,780300406,HOPITAL PRIVE DE PARLY II,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,70.09,175,D
780300414,CH PRIVE DE L EUROPE,780300414,CENTRE HOSPITALIER PRIVE DE L'EUROPE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,69.75,129,D
780300422,HOPITAL PRIVE DE L OUEST PARISIEN,780300422,HOPITAL PRIVE DE L'OUEST PARISIEN,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,70.13,59,D
780300455,CH PRIVE DU MONTGARDE,780300455,CENTRE HOSPITALIER PRIVE DU MONTGARDE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
780800256,CH DE VERSAILLES SITE ANDRE MIGNOT,780110078,CENTRE HOSPITALIER DE VERSAILLES,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
790000087,CH GEORGES RENON - NIORT,790000012,CENTRE HOSPITALIER DE NIORT,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
790000095,SITE HOSPITALIER DE BRESSUIRE,790006654,CTRE HOSPIT. NORD DEUX-SEVRES,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
790000103,SITE HOSPITALIER DE PARTHENAY,790006654,CTRE HOSPIT. NORD DEUX-SEVRES,CH,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
790000111,CH HAUT VAL SEVRE & MELLOIS - ST MAIX.,790019491,CH GR HOSP ET MEDICO-SOC DU HAUT VAL DE SEVRE ET DU MELLOIS,CH,75,Nouvelle Aquitaine,2- Facultatif,1- Oui,0,0,DI
790000137,CH HAUT VAL SEVRE & MELLOIS - MELLE,790019491,CH GR HOSP ET MEDICO-SOC DU HAUT VAL DE SEVRE ET DU MELLOIS,CH,75,Nouvelle Aquitaine,2- Facultatif,1- Oui,0,0,DI
790003537,SITE HOSPITALIER DE THOUARS,790006654,CTRE HOSPIT. NORD DEUX-SEVRES,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
790009948,POLYCLINIQUE D'INKERMANN,790009948,POLYCLINIQUE D'INKERMANN,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
800000143,CH ABBEVILLE,800000028,CENTRE HOSPITALIER D'ABBEVILLE,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,63.93,41,D
800000192,CHU AMIENS NORD,800000044,CENTRE HOSPITALIER UNIVERSITAIRE D'AMIENS,CHU,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800000200,CH CORBIE,800000051,CENTRE HOSPITALIER DE CORBIE,CH,32,Hauts-de-france,2- Facultatif,1- Oui,0,0,DI
800000226,CH DOULLENS,800000069,CENTRE HOSPITALIER DE DOULLENS,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800000275,CH HAM,800000077,CENTRE HOSPITALIER DE HAM,CH,32,Hauts-de-france,2- Facultatif,1- Oui,0,0,DI
800000390,CH CHIMR MONTDIDIER,800000085,CH INTERCOMMUNAL MONTDIDIER-ROYE,CH,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
800000432,CH PÉRONNE,800000093,CENTRE HOSPITALIER DE PERONNE,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800002503,SA CLINIQUE SAINTE ISABELLE,800002503,SA CLINIQUE SAINTE ISABELLE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800006124,CHU AMIENS SALOUËL,800000044,CENTRE HOSPITALIER UNIVERSITAIRE D'AMIENS,CHU,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800009466,POLYCLINIQUE DE PICARDIE,800009466,POLYCLINIQUE DE PICARDIE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800009920,GROUPE SANTÉ VICTOR PAUCHET,800009920,GROUPE SANTE VICTOR PAUCHET,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800013179,CLINIQUE DE L'EUROPE,800013179,CLINIQUE DE L'EUROPE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
800015729,SAS DE CARDIOLOGIES ET URGENCES,800015729,SAS DE CARDIOLOGIES ET URGENCES,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
810000224,CENTRE MEDICO CHIR OBST CLAUDE BERNARD,810000224,CENTRE MEDICO CHIRUGICAL ET OBSTETRICAL CLAUDE BERNARD,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,73.39,34,C
810000448,POLYCLINIQUE SAINTE BARBE,810000448,POLYCLINIQUE SAINTE BARBE,EBNL,76,Occitanie,2- Facultatif,1- Oui,0,0,DI
810000505,CENTRE HOSPITALIER D'ALBI,810000331,CENTRE HOSPITALIER D'ALBI,CH,76,Occitanie,1- Obligatoire,1- Oui,72.99,37,C
810000513,CENTRE HOSPITALIER DE GAILLAC,810000349,CENTRE HOSPITALIER DE GAILLAC,CH,76,Occitanie,2- Facultatif,1- Oui,0,0,DI
810000521,HOP DU PAYS D'AUTAN SITE DU CAUSSE,810000380,HOPITAL DU PAYS D'AUTAN - CHIC CASTRES MAZAMET,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
810000562,CENTRE HOSPITALIER DE LAVAUR,810000455,CENTRE HOSPITALIER DE LAVAUR,CH,76,Occitanie,1- Obligatoire,2- Non,0,0,NR
810101170,CLINIQUE TOULOUSE LAUTREC,810101170,CLINIQUE TOULOUSE LAUTREC,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
810101444,POLYCLINIQUE DU SIDOBRE,810101444,POLYCLINIQUE DU SIDOBRE,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
820000032,CENTRE HOSPITALIER MONTAUBAN,820000016,CENTRE HOSPITALIER DE MONTAUBAN,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
820000040,CLINIQUE CROIX ST MICHEL,820000040,CLINIQUE CROIX ST MICHEL,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,72.3,34,C
820000057,CLINIQUE DU PONT DE CHAUME,820000057,CLINIQUE DU PONT DE CHAUME,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,72.33,85,C
820000065,CLINIQUE DU DOCTEUR CAVE,820000065,CLINIQUE DU DOCTEUR CAVE,Privé lucratif,76,Occitanie,1- Obligatoire,2- Non,0,0,NR
820000883,CENTRE HOSPITALIER MOISSAC,820004950,CENTRE HOSPITALIER INTERCOMMUNAL CASTELSARRASIN-MOISSAC,CH,76,Occitanie,1- Obligatoire,2- Non,0,0,NR
830000279,CH JEAN MARCEL DE BRIGNOLES,830100517,CENTRE HOSPITALIER JEAN MARCEL DE BRIGNOLES,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
830000287,CH LA DRACENIE DE DRAGUIGNAN,830100525,CENTRE HOSPITALIER DE LA DRACENIE DE DRAGUIGNAN,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,72.34,71,C
830000295,CH DE HYERES MARIE JOSEE TREFFOT,830100533,CENTRE HOSPITALIER DE HYERES MARIE JOSEE TREFFOT,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
830000311,CHI DE FREJUS SAINT RAPHAEL,830100566,CENTRE HOSPITALIER INTER COMMUNAL DE FREJUS SAINT RAPHAEL,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,63.35,49,D
830000337,CENTRE HOSPITALIER DE SAINT TROPEZ,830100590,CENTRE HOSPITALIER SAINT TROPEZ POLE DE SANTE DU GOLFE,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
830000345,CHITS CH SAINTE MUSSE,830100616,CENTRE HOSPITALIER INTERCOMMUNAL TOULON LA SEYNE SUR MER,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
830100103,HOP PRIVE TOULON HYERES STE MARGUERITE,830100103,HOPITAL PRIVE TOULON HYERES SAINTE MARGUERITE,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
830100251,CLINIQUE DU CAP D'OR,830100251,CLINIQUE DU CAP D'OR,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,73.18,42,C
830100319,POLYCLINIQUE LES FLEURS,830100319,POLYCLINIQUE LES FLEURS,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,72.52,82,C
830100327,CLINIQUE LES LAURIERS,830100327,CLINIQUE CLINIQUE LES LAURIERS,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
830100368,CLINIQUE CHIR DU GOLFE DE ST TROPEZ,830100368,CLINIQUE CHIRURGICALE DU GOLFE DE ST TROPEZ,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
830100392,POLYCLINIQUE NOTRE DAME,830100392,POLYCLINIQUE NOTRE DAME,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
830100418,CLINIQUE NOTRE DAME DE LA MERCI,830100418,CLINIQUE NOTRE DAME DE LA MERCI,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
830100434,HOPITAL PRIVE TOULON HYERES SAINT JEAN,830100434,HOPITAL PRIVE TOULON HYERES SAINT JEAN,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
830100459,CLINIQUE SAINT MICHEL,830100459,CLINIQUE CHIRURGICALE SAINT MICHEL,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
830100475,HOPITAL PRIVE TOULON HYERES SAINT ROCH,830100475,HOPITAL PRIVE TOULON HYERES SAINT ROCH,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
830100558,HOPITAL RENEE SABRAN HYERES,690781810,HOPITAL RENEE SABRAN HYERES,CHU,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,81.63,121,A
830100574,HIA SAINTE ANNE,830100574,HOPITAL D'INSTRUCTION DES ARMEES SAINTE ANNE,CH,12,SSA,1- Obligatoire,1- Oui,75.82,89,B
830200523,POLYCLINIQUE MUTUALISTE MALARTIC,830200523,POLYCLINIQUE MUTUALISTE HENRI MALARTIC,EBNL,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
840000285,POLYCLINIQUE URBAIN V,840000285,POLYCLINIQUE URBAIN V,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,71.43,105,C
840000327,CENTRE CHIRURGICAL MONTAGARD,840000327,CENTRE CHIRURGICAL MONTAGARD,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
840000343,CENTRE HOSPITALIER DU PAYS D'APT,840000012,CENTRE HOSPITALIER DU PAYS D'APT,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,74.05,32,B
840000350,INSTITUT SAINTE CATHERINE,840000350,INSTITUT SAINTE CATHERINE,EBNL,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,79.04,43,A
840000392,CENTRE HOSPITALIER DE CARPENTRAS,840000046,CENTRE HOSPITALIER DE CARPENTRAS,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,71.44,61,C
840000400,SYNERGIA LUBERON,840000400,CENTRE CHIRURGICAL SAINT ROCH,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,77.84,48,A
840000418,CHI DE CAVAILLON LAURIS,840004659,CHI CAVAILLON LAURIS,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
840000467,CAPIO CLINIQUE D'ORANGE,840000467,CAPIO CLINIQUE D'ORANGE,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
840000483,CH LOUIS GIORGI D'ORANGE,840000087,CENTRE HOSPITALIER LOUIS GIORGI D'ORANGE,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,2- Non,0,0,NR
840000491,CHI SITE DE PERTUIS,130041916,CHI AIX PERTUIS,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
840001861,CH D'AVIGNON HENRI DUFFAUT,840006597,CENTRE HOSPITALIER D'AVIGNON HENRI DUFFAUT,CH,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
840013312,CLINIQUE RHONE DURANCE,840013312,CLINIQUE RHONE DURANCE,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,73.06,78,C
840013445,CAPIO CLINIQUE FONTVERT AVIGNON NORD,840013445,CAPIO CLINIQUE FONTVERT AVIGNON NORD,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
840017172,SYNERGIA VENTOUX,840017172,POLYCLINIQUE SYNERGIA,Privé lucratif,93,Provence-Alpes-Côte d'Azur,1- Obligatoire,1- Oui,0,0,DI
850000118,CLINIQUE SAINT CHARLES,850000118,CLINIQUE SAINT CHARLES,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
850000126,CLINIQUE SUD VENDEE,850000126,CLINIQUE SUD VENDEE,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
850000134,CLINIQUE CHIRURGICALE PORTE OCEANE,850000134,CLINIQUE CHIRURGICALE PORTE OCEANE,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,78.17,78,A
850000142,CENTRE HOSPITALIER-SITE LA ROCHE/YON,850000019,CTRE HOSPITALIER DEPARTEMENT LA ROCHE SUR YON LUCON MONTAIGU,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,75.16,166,B
850000175,CH LVO :SITE DE CHALLANS,850009010,CENTRE HOSPITALIER INTERCOMMUNAL LOIRE VENDEE OCEAN,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
850000209,CENTRE HOSPITALIER -SITE DE LUCON,850000019,CTRE HOSPITALIER DEPARTEMENT LA ROCHE SUR YON LUCON MONTAIGU,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
850000225,CENTRE HOSPITALIER -SITE DE MONTAIGU,850000019,CTRE HOSPITALIER DEPARTEMENT LA ROCHE SUR YON LUCON MONTAIGU,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
850000241,CENTRE HOSPITALIER COTE DE LUMIÈRE,850000084,CENTRE HOSPITALIER COTE DE LUMIERE AUX SABLES D'OLONNE,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
850000647,HOPITAL DES COLLINES VENDEENNES,850025867,GROUPE PUBLIC HOSPITALIER ET MEDICO SOCIAL DES COLLINES VEND,CH,52,Pays de la Loire,2- Facultatif,1- Oui,0,0,DI
850009630,CH FONTENAY SITE POLE SANTE SUD VENDEE,850000035,CENTRE HOSPITALIER DE FONTENAY LE COMTE,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
860000025,GH NORD-VIENNE - SITE DE CHATELLERAULT,860013382,GROUPE HOSPITALIER NORD-VIENNE,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,76.86,35,B
860000033,GH NORD-VIENNE - SITE DE LOUDUN,860013382,GROUPE HOSPITALIER NORD-VIENNE,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
860000058,CHU - SITE DE MONTMORILLON,860014208,CENTRE HOSP. UNIVERSITAIRE DE POITIERS,CHU,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
860000223,CHU LA MILETRIE,860014208,CENTRE HOSP. UNIVERSITAIRE DE POITIERS,CHU,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
860010321,POLYCLINIQUE DE POITIERS,860010321,POLYCLINIQUE DE POITIERS,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,72.72,215,C
860780311,CLINIQUE DE CHATELLERAULT,860780311,CLINIQUE DE CHATELLERAULT,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
860780568,CLINIQUE DU FIEF DE GRIMOIRE,860780568,CLINIQUE DU FIEF DE GRIMOIRE,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
870000064,C H U DUPUYTREN LIMOGES,870000015,CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES,CHU,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,73.41,42,C
870000098,CENTRE HOSPITALIER SAINT JUNIEN,870000023,CENTRE HOSPITALIER DE ST-JUNIEN,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
870000270,CTRE HOSPITALIER J BOUTARD ST YRIEIX,870000031,CENTRE HOSPITALIER JACQUES BOUTARD ST-YRIEIX-LA-PERCHE,CH,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
870000288,CLINIQUE FRANCOIS CHENIEUX,870000288,CLINIQUE FRANCOIS CHENIEUX,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,74.24,53,B
870000411,CLINIQUE EMAILLEURS-COLOMBIER LIMOGES,870000411,CLINIQUE DES EMAILLEURS-COLOMBIER LIMOGES,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,71.96,32,C
870014859,HOPITAL DE LA MERE ET DE L'ENFANT,870000015,CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES,CHU,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
880000021,CHI E.DURKHEIM - PLATEAU DE LA JUSTICE,880007059,CENTRE HOSPITALIER INTERCOMMUNAL EMILE DURKHEIM EPINAL,CH,44,Grand Est,1- Obligatoire,1- Oui,66.54,34,D
880000047,CENTRE HOSPITALIER DE SAINT-DIE,880780077,CENTRE HOSPITALIER SAINT CHARLES DE SAINT DIE,CH,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
880000054,CHI L'OUEST VOSGIEN SITE NEUFCHATEAU,880007299,CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
880000062,CENTRE HOSPITALIER DE REMIREMONT,880780093,CENTRE HOSPITALIER DE REMIREMONT,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
880000070,CHI DE L'OUEST VOSGIEN SITE DE VITTEL,880007299,CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
880788591,POLYCLINIQUE LA LIGNE BLEUE,880788591,POLYCLINIQUE LA LIGNE BLEUE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,73.46,205,C
890000169,CLINIQUE PAUL PICQUET SENS,890000169,CLINIQUE PAUL PICQUET A SENS,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
890002389,POLYCLINIQUE STE MARGUERITE AUXERRE,890002389,POLYCLINIQUE SAINTE MARGUERITE A AUXERRE,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,69.98,43,D
890975527,CH AUXERRE,890000037,CH AUXERRE,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,72.15,53,C
890975535,CH AVALLON,890000409,CH AVALLON,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,2- Non,0,0,NR
890975543,CH JOIGNY,890000417,CH JOIGNY,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,2- Non,0,0,NR
890975550,CH SENS,890970569,CH SENS,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,68.39,97,D
890975568,CENTRE HOSPITALIER DU TONNERROIS,890000433,CENTRE HOSPITALIER DU TONNERROIS,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,2- Non,0,0,NR
900000035,HOPITAL PRIVE DE LA MIOTTE,900000035,HOPITAL PRIVE DE LA MIOTTE,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
900000167,CH HNFC SITE DE BELFORT,900000365,HOPITAL NORD FRANCHE COMTE,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
910000272,CH D ARPAJON,910110014,CENTRE HOSPITALIER D'ARPAJON,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910000280,CH DOURDAN ETAMPES SITE DOURDAN,910019447,CH SUD ESSONNE-DOURDAN-ETAMPES,CH,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
910000298,CH DES DEUX VALLEES SITE LONGJUMEAU,910110055,CENTRE HOSPITALIER DES DEUX VALLEES,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910000306,CH D ORSAY,910110063,CENTRE HOSPITALIER D'ORSAY,CH,11,Ile-de-France,1- Obligatoire,1- Oui,66.64,31,D
910001973,CH DOURDAN ETAMPES SITE ETAMPES,910019447,CH SUD ESSONNE-DOURDAN-ETAMPES,CH,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
910015965,CLINIQUE LE MOULIN DE VIRY,910015965,CLINIQUE LE MOULIN DE VIRY,Privé lucratif,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
910018423,CH DES DEUX VALLEES SITE JUVISY,910110055,CENTRE HOSPITALIER DES DEUX VALLEES,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910020254,CH SUD FRANCILIEN SITE JEAN JAURES,910002773,CENTRE HOSPITALIER SUD FRANCILIEN,CH,11,Ile-de-France,1- Obligatoire,1- Oui,71.12,49,C
910150028,CENTRE HOSPITALIER DE BLIGNY,910150028,CENTRE HOSPITALIER DE BLIGNY,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910150069,HOP PRIVE GERIAT LES MAGNOLIAS,910150069,HOPITAL PRIVE GERIATRIQUE LES MAGNOLIAS,EBNL,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
910300011,HOP DE PARIS ESSONNE LES CHARMILLES,910300011,HOPITAL PRIVE DE PARIS ESSONNE LES CHARMILLES,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910300029,HOPITAL D ATHIS MONS SITE JULES VALLES,910300029,HOPITAL D'ATHIS MONS SITE JULES VALLES,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910300060,CLINIQUE GERIATRIQUE LES VALLEES,910300060,CLINIQUE GERIATRIQUE LES VALLEES,Privé lucratif,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
910300144,CMCO D EVRY,910300144,CENTRE MEDICO-CHIRURGICAL ET OBSTETRICAL D'EVRY,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910300177,CLINIQUE DE L YVETTE,910300177,CLINIQUE DE L'YVETTE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,73.78,117,C
910300219,HOPITAL PRIVE JACQUES CARTIER,910300219,HOPITAL PRIVE JACQUES CARTIER,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,70.56,243,D
910300300,HOPITAL PRIVE DU VAL D YERRES,910300300,HOPITAL PRIVE DU VAL D'YERRES,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910300359,HOPITAL PRIVE D ATHIS MONS SITE CARON,910300359,HOPITAL PRIVE D'ATHIS MONS SITE CARON,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
910803543,HOPITAL PRIVE CLAUDE GALIEN,910803543,HOPITAL PRIVE CLAUDE GALIEN,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,66.35,174,D
910805357,CLINIQUE DE L ESSONNE,910805357,CLINIQUE DE L'ESSONNE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
920000460,CLCC RENE HUGUENIN INSTITUT CURIE,920000460,CLCC INSTITUT CURIE CENTRE RENE HUGUENIN,CLCC,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
